date,cbbtcusd,nikkei225
2022-01-31,38430.3,27001.98
2022-02-01,38745.11,27078.48
2022-02-02,36905.98,27533.6
2022-02-03,37238.31,27241.31
2022-02-04,41545.39,27439.99
2022-02-07,43897.96,27248.87
2022-02-08,44147.59,27284.52
2022-02-09,44402.94,27579.87
2022-02-10,43477.29,27696.08
2022-02-14,42572.56,27079.59
2022-02-15,44469.73,26865.19
2022-02-16,43897.22,27460.4
2022-02-17,40553.82,27232.87
2022-02-18,39993.11,27122.07
2022-02-21,37075.4,26910.87
2022-02-22,38261.46,26449.61
2022-02-24,38367.61,25970.82
2022-02-25,39212.8,26476.5
2022-02-28,43206.02,26526.82
2022-03-01,44412.2,26844.72
2022-03-02,43862.75,26393.03
2022-03-03,42432.0,26577.27
2022-03-04,39205.77,25985.47
2022-03-07,38004.69,25221.41
2022-03-08,38724.21,24790.95
2022-03-09,41985.86,24717.53
2022-03-10,39454.87,25690.4
2022-03-11,38670.76,25162.78
2022-03-14,39644.88,25307.85
2022-03-15,39361.36,25346.48
2022-03-16,41109.85,25762.01
2022-03-17,40964.07,26652.89
2022-03-18,41806.03,26827.43
2022-03-22,42359.88,27224.11
2022-03-23,42940.28,28040.16
2022-03-24,43979.48,28110.39
2022-03-25,44355.11,28149.84
2022-03-28,47191.31,27943.89
2022-03-29,47430.74,28252.42
2022-03-30,47022.82,28027.25
2022-03-31,45475.83,27821.43
2022-04-01,46222.43,27665.98
2022-04-04,46568.89,27736.47
2022-04-05,45449.25,27787.98
2022-04-06,43206.04,27350.3
2022-04-07,43432.08,26888.57
2022-04-08,42281.5,26985.8
2022-04-11,39615.2,26821.52
2022-04-12,40105.2,26334.98
2022-04-13,41101.04,26843.49
2022-04-14,39910.05,27172.0
2022-04-15,40566.6,27093.19
2022-04-18,40817.48,26799.71
2022-04-19,41480.25,26985.09
2022-04-20,41350.25,27217.85
2022-04-21,40464.52,27553.06
2022-04-22,39708.2,27105.26
2022-04-25,40490.41,26590.78
2022-04-26,38102.78,26700.11
2022-04-27,39188.42,26386.63
2022-04-28,39737.71,26847.9
2022-05-02,38488.36,26818.53
2022-05-06,36013.22,27003.56
2022-05-09,30176.73,26319.34
2022-05-10,30961.83,26167.1
2022-05-11,29027.82,26213.64
2022-05-12,28959.93,25748.72
2022-05-13,29292.4,26427.65
2022-05-16,29854.67,26547.05
2022-05-17,30391.04,26659.75
2022-05-18,28762.93,26911.2
2022-05-19,30258.84,26402.84
2022-05-20,29138.15,26739.03
2022-05-23,29095.68,27001.52
2022-05-24,29605.66,26748.14
2022-05-25,29487.83,26677.8
2022-05-26,29160.96,26604.84
2022-05-27,28608.55,26781.68
2022-05-30,31691.54,27369.43
2022-05-31,31804.27,27279.8
2022-06-01,29779.16,27457.89
2022-06-02,30428.98,27413.88
2022-06-03,29684.67,27761.57
2022-06-06,31324.88,27915.89
2022-06-07,31073.76,27943.95
2022-06-08,30195.33,28234.29
2022-06-09,30070.71,28246.53
2022-06-10,29061.88,27824.29
2022-06-13,22333.0,26987.44
2022-06-14,22122.57,26629.86
2022-06-15,22544.07,26326.16
2022-06-16,20336.62,26431.2
2022-06-17,20421.22,25963.0
2022-06-20,20534.33,25771.22
2022-06-21,20675.12,26246.31
2022-06-22,19997.23,26149.55
2022-06-23,21121.55,26171.25
2022-06-24,21206.32,26491.97
2022-06-27,20718.74,26871.27
2022-06-28,20251.34,27049.47
2022-06-29,20094.43,26804.6
2022-06-30,19837.58,26393.04
2022-07-01,19270.3,25935.62
2022-07-04,20205.89,26153.81
2022-07-05,20171.1,26423.47
2022-07-06,20556.8,26107.65
2022-07-07,21657.39,26490.53
2022-07-08,21582.54,26517.19
2022-07-11,19942.91,26812.3
2022-07-12,19302.71,26336.66
2022-07-13,20206.62,26478.77
2022-07-14,20583.48,26643.39
2022-07-15,20838.39,26788.47
2022-07-19,23410.92,26961.68
2022-07-20,23237.11,27680.26
2022-07-21,23140.92,27803.0
2022-07-22,22706.35,27914.66
2022-07-25,21248.31,27699.25
2022-07-26,21277.3,27655.21
2022-07-27,22986.74,27715.75
2022-07-28,23875.62,27815.48
2022-07-29,23817.5,27801.64
2022-08-01,23250.19,27993.35
2022-08-02,23005.22,27594.73
2022-08-03,22820.48,27741.9
2022-08-04,22604.63,27932.2
2022-08-05,23285.14,28175.87
2022-08-08,23824.9,28249.24
2022-08-09,23138.91,27999.96
2022-08-10,23982.75,27819.33
2022-08-12,24398.29,28546.98
2022-08-15,24092.27,28871.78
2022-08-16,23861.8,28868.91
2022-08-17,23357.89,29222.77
2022-08-18,23175.9,28942.14
2022-08-19,20850.04,28930.33
2022-08-22,21403.82,28794.5
2022-08-23,21529.34,28452.75
2022-08-24,21358.67,28313.47
2022-08-25,21518.35,28479.01
2022-08-26,20230.18,28641.38
2022-08-29,20291.07,27878.96
2022-08-30,19835.7,28195.58
2022-08-31,20025.48,28091.53
2022-09-01,20112.51,27661.47
2022-09-02,19946.87,27650.84
2022-09-05,19807.74,27619.61
2022-09-06,18777.0,27626.51
2022-09-07,19286.23,27430.3
2022-09-08,19320.01,28065.28
2022-09-09,21355.55,28214.75
2022-09-12,22412.6,28542.11
2022-09-13,20164.09,28614.63
2022-09-14,20216.63,27818.62
2022-09-15,19690.75,27875.91
2022-09-16,19784.17,27567.65
2022-09-20,18869.22,27688.42
2022-09-21,18488.54,27313.13
2022-09-22,19402.35,27153.83
2022-09-26,19224.81,26431.55
2022-09-27,19072.97,26571.87
2022-09-28,19407.62,26173.98
2022-09-29,19610.61,26422.05
2022-09-30,19415.8,25937.21
2022-10-03,19640.84,26215.79
2022-10-04,20344.37,26992.21
2022-10-05,20152.33,27120.53
2022-10-06,19962.19,27311.3
2022-10-07,19524.22,27116.11
2022-10-11,19069.69,26401.25
2022-10-12,19157.32,26396.83
2022-10-13,19382.53,26237.42
2022-10-14,19187.64,27090.76
2022-10-17,19565.96,26775.79
2022-10-18,19334.77,27156.14
2022-10-19,19122.17,27257.38
2022-10-20,19046.77,27006.96
2022-10-21,19172.57,26890.58
2022-10-24,19332.45,26974.9
2022-10-25,20113.74,27250.28
2022-10-26,20760.56,27431.84
2022-10-27,20287.17,27345.24
2022-10-28,20594.01,27105.2
2022-10-31,20472.79,27587.46
2022-11-01,20479.49,27678.92
2022-11-02,20148.56,27663.39
2022-11-04,21157.96,27199.74
2022-11-07,20578.77,27527.64
2022-11-08,18561.6,27872.11
2022-11-09,15850.62,27716.43
2022-11-10,17573.15,27446.1
2022-11-11,16997.14,28263.57
2022-11-14,16576.49,27963.47
2022-11-15,16869.14,27990.17
2022-11-16,16660.48,28028.3
2022-11-17,16677.36,27930.57
2022-11-18,16673.07,27899.77
2022-11-21,15755.75,27944.79
2022-11-22,16206.32,28115.74
2022-11-24,16579.3,28383.09
2022-11-25,16508.49,28283.03
2022-11-28,16193.89,28162.83
2022-11-29,16441.63,28027.84
2022-11-30,17179.78,27968.99
2022-12-01,16980.55,28226.08
2022-12-02,17099.27,27777.9
2022-12-05,16970.79,27820.4
2022-12-06,17089.95,27885.87
2022-12-07,16844.05,27686.4
2022-12-08,17228.23,27574.43
2022-12-09,17129.01,27901.01
2022-12-12,17209.62,27842.33
2022-12-13,17763.65,27954.85
2022-12-14,17815.79,28156.21
2022-12-15,17358.0,28051.7
2022-12-16,16627.33,27527.12
2022-12-19,16453.07,27237.64
2022-12-20,16893.02,26568.03
2022-12-21,16821.03,26387.72
2022-12-22,16819.21,26507.87
2022-12-23,16776.77,26235.25
2022-12-26,16940.82,26405.87
2022-12-27,16693.38,26447.87
2022-12-28,16539.02,26340.5
2022-12-29,16626.11,26093.67
2022-12-30,16606.43,26094.5
2023-01-04,16850.4,25716.86
2023-01-05,16824.98,25820.8
2023-01-06,16950.6,25973.85
2023-01-10,17444.75,26175.56
2023-01-11,17942.22,26446.0
2023-01-12,18863.74,26449.82
2023-01-13,19909.21,26119.52
2023-01-16,21186.93,25822.32
2023-01-17,21153.37,26138.68
2023-01-18,20710.89,26791.12
2023-01-19,21088.14,26405.23
2023-01-20,22686.85,26553.53
2023-01-23,22915.32,26906.04
2023-01-24,22612.34,27299.19
2023-01-25,23072.42,27395.01
2023-01-26,23028.35,27362.75
2023-01-27,23072.62,27382.56
2023-01-30,22832.32,27433.4
2023-01-31,23134.74,27327.11
2023-02-01,23740.02,27346.88
2023-02-02,23548.98,27402.05
2023-02-03,23426.4,27509.46
2023-02-06,22751.79,27693.65
2023-02-07,23260.42,27685.47
2023-02-08,22973.38,27606.46
2023-02-09,21804.16,27584.35
2023-02-10,21629.58,27670.98
2023-02-13,21786.33,27427.32
2023-02-14,22193.69,27602.77
2023-02-15,24340.76,27501.86
2023-02-16,23468.21,27696.44
2023-02-17,24562.04,27513.13
2023-02-20,24835.63,27531.94
2023-02-21,24447.91,27473.1
2023-02-22,24187.63,27104.32
2023-02-24,23181.45,27453.48
2023-02-27,23479.61,27423.96
2023-02-28,23146.93,27445.56
2023-03-01,23634.46,27516.53
2023-03-02,23469.09,27498.87
2023-03-03,22343.55,27927.47
2023-03-06,22419.33,28237.78
2023-03-07,22198.95,28309.16
2023-03-08,21712.64,28444.19
2023-03-09,20364.09,28623.15
2023-03-10,20227.02,28143.97
2023-03-13,24239.87,27832.96
2023-03-14,24786.83,27222.04
2023-03-15,24350.57,27229.48
2023-03-16,25040.11,27010.61
2023-03-17,27442.51,27333.79
2023-03-20,27818.07,26945.67
2023-03-22,27324.09,27466.61
2023-03-23,28361.31,27419.61
2023-03-24,27488.93,27385.25
2023-03-27,27139.64,27476.87
2023-03-28,27273.12,27518.25
2023-03-29,28366.67,27883.78
2023-03-30,28036.88,27782.93
2023-03-31,28492.72,28041.48
2023-04-03,27807.81,28188.15
2023-04-04,28172.02,28287.42
2023-04-05,28187.68,27813.26
2023-04-06,28053.47,27472.63
2023-04-07,27927.15,27518.31
2023-04-10,29678.68,27633.66
2023-04-11,30243.93,27923.37
2023-04-12,29913.06,28082.7
2023-04-13,30412.73,28156.97
2023-04-14,30493.72,28493.47
2023-04-17,29449.98,28514.78
2023-04-18,30382.37,28658.83
2023-04-19,28814.51,28606.76
2023-04-20,28235.24,28657.57
2023-04-21,27259.0,28564.37
2023-04-24,27518.81,28593.52
2023-04-25,28321.6,28620.07
2023-04-26,28406.04,28416.47
2023-04-27,29502.8,28457.68
2023-04-28,29344.36,28856.44
2023-05-01,28056.44,29123.18
2023-05-02,28682.78,29157.95
2023-05-08,27682.7,28949.88
2023-05-09,27647.15,29242.82
2023-05-10,27620.2,29122.18
2023-05-11,27007.95,29126.72
2023-05-12,26811.54,29388.3
2023-05-15,27178.3,29626.34
2023-05-16,27041.08,29842.99
2023-05-17,27417.13,30093.59
2023-05-18,26829.49,30573.93
2023-05-19,26877.99,30808.35
2023-05-22,26854.54,31086.82
2023-05-23,27223.75,30957.77
2023-05-24,26321.63,30682.68
2023-05-25,26488.5,30801.13
2023-05-26,26728.06,30916.31
2023-05-29,27755.32,31233.54
2023-05-30,27696.65,31328.16
2023-05-31,27222.9,30887.88
2023-06-01,26837.1,31148.01
2023-06-02,27250.49,31524.22
2023-06-05,25751.24,32217.43
2023-06-06,27245.8,32506.78
2023-06-07,26347.69,31913.74
2023-06-08,26504.81,31641.27
2023-06-09,26483.2,32265.17
2023-06-12,25906.91,32434.0
2023-06-13,25933.04,33018.65
2023-06-14,25103.81,33502.42
2023-06-15,25542.36,33485.49
2023-06-16,26341.33,33706.08
2023-06-19,26822.19,33370.42
2023-06-20,28315.01,33388.91
2023-06-21,29998.22,33575.14
2023-06-22,29885.29,33264.88
2023-06-23,30692.18,32781.54
2023-06-26,30279.98,32698.81
2023-06-27,30702.1,32538.33
2023-06-28,30102.6,33193.99
2023-06-29,30441.4,33234.14
2023-06-30,30475.82,33189.04
2023-07-03,31163.19,33753.33
2023-07-04,30766.91,33422.52
2023-07-05,30492.71,33338.7
2023-07-06,29910.89,32773.02
2023-07-07,30337.33,32388.42
2023-07-10,30427.52,32189.73
2023-07-11,30636.22,32203.57
2023-07-12,30379.01,31943.93
2023-07-13,31471.53,32419.33
2023-07-14,30312.82,32391.26
2023-07-18,29860.85,32493.89
2023-07-19,29918.57,32896.03
2023-07-20,29807.9,32490.52
2023-07-21,29907.14,32304.25
2023-07-24,29171.26,32700.94
2023-07-25,29221.74,32682.51
2023-07-26,29351.49,32668.34
2023-07-27,29213.16,32891.16
2023-07-28,29311.22,32759.23
2023-07-31,29223.31,33172.22
2023-08-01,29728.88,33476.58
2023-08-02,29155.83,32707.69
2023-08-03,29168.14,32159.28
2023-08-04,29073.7,32192.75
2023-08-07,29179.01,32254.56
2023-08-08,29774.42,32377.29
2023-08-09,29561.54,32204.33
2023-08-10,29418.09,32473.65
2023-08-14,29397.35,32059.91
2023-08-15,29165.96,32238.89
2023-08-16,28694.33,31766.82
2023-08-17,26600.98,31626.0
2023-08-18,26043.99,31450.76
2023-08-21,26128.18,31565.64
2023-08-22,26038.42,31856.71
2023-08-23,26429.54,32010.26
2023-08-24,26168.12,32287.21
2023-08-25,26054.38,31624.28
2023-08-28,26102.51,32169.99
2023-08-29,27713.68,32226.97
2023-08-30,27297.11,32333.46
2023-08-31,25922.51,32619.34
2023-09-01,25802.02,32710.62
2023-09-04,25814.79,32939.18
2023-09-05,25778.03,33036.76
2023-09-06,25748.1,33241.02
2023-09-07,26267.36,32991.08
2023-09-08,25906.35,32606.84
2023-09-11,25161.68,32467.76
2023-09-12,25852.36,32776.37
2023-09-13,26216.13,32706.52
2023-09-14,26531.31,33168.1
2023-09-15,26620.02,33533.09
2023-09-19,27199.35,33242.59
2023-09-20,27119.41,33023.78
2023-09-21,26567.29,32571.03
2023-09-22,26582.63,32402.41
2023-09-25,26296.86,32678.62
2023-09-26,26200.13,32315.05
2023-09-27,26351.82,32371.9
2023-09-28,27035.82,31872.52
2023-09-29,26900.3,31857.62
2023-10-02,27517.12,31759.88
2023-10-03,27421.92,31237.94
2023-10-04,27782.29,30526.88
2023-10-05,27419.39,31075.36
2023-10-06,27949.12,30994.67
2023-10-10,27391.73,31746.53
2023-10-11,26851.85,31936.51
2023-10-12,26745.5,32494.66
2023-10-13,26859.1,32315.99
2023-10-16,28534.29,31659.03
2023-10-17,28408.19,32040.29
2023-10-18,28309.35,32042.25
2023-10-19,28734.51,31430.62
2023-10-20,29686.66,31259.36
2023-10-23,33106.86,30999.55
2023-10-24,33919.92,31062.35
2023-10-25,34489.91,31269.92
2023-10-26,34140.0,30601.78
2023-10-27,33905.16,30991.69
2023-10-30,34485.49,30696.96
2023-10-31,34667.88,30858.85
2023-11-01,35469.43,31601.65
2023-11-02,34935.25,31949.89
2023-11-06,35063.96,32708.48
2023-11-07,35420.95,32271.82
2023-11-08,35581.68,32166.48
2023-11-09,36669.3,32646.46
2023-11-10,37305.81,32568.11
2023-11-13,36470.45,32585.11
2023-11-14,35552.8,32695.93
2023-11-15,37876.32,33519.7
2023-11-16,36150.03,33424.41
2023-11-17,36626.6,33585.2
2023-11-20,37476.08,33388.03
2023-11-21,35734.18,33354.14
2023-11-22,37443.86,33451.83
2023-11-24,37745.94,33625.53
2023-11-27,37244.39,33447.67
2023-11-28,37840.46,33408.39
2023-11-29,37864.76,33321.22
2023-11-30,37743.0,33486.89
2023-12-01,38714.0,33431.51
2023-12-04,41856.31,33231.27
2023-12-05,44060.06,32775.82
2023-12-06,43778.51,33445.9
2023-12-07,43305.91,32858.31
2023-12-08,44223.94,32307.86
2023-12-11,41205.53,32791.8
2023-12-12,41452.65,32843.7
2023-12-13,42927.11,32926.35
2023-12-14,43031.34,32686.25
2023-12-15,41939.81,32970.55
2023-12-18,42638.28,32758.98
2023-12-19,42252.2,33219.39
2023-12-20,43647.01,33675.94
2023-12-21,43876.98,33140.47
2023-12-22,44015.6,33169.05
2023-12-25,43603.68,33254.03
2023-12-26,42520.26,33305.85
2023-12-27,43444.45,33681.24
2023-12-28,42613.04,33539.62
2023-12-29,42056.3,33464.17
2024-01-04,44230.11,33288.29
2024-01-05,44174.5,33377.42
2024-01-09,46103.0,33763.18
2024-01-10,46590.34,34441.72
2024-01-11,46324.98,35049.86
2024-01-12,42797.41,35577.11
2024-01-15,42500.0,35901.79
2024-01-16,43152.59,35619.18
2024-01-17,42705.07,35477.75
2024-01-18,41234.95,35466.17
2024-01-19,41633.68,35963.27
2024-01-22,39547.64,36546.95
2024-01-23,39866.78,36517.57
2024-01-24,40051.8,36226.48
2024-01-25,39944.5,36236.47
2024-01-26,41792.29,35751.07
2024-01-29,43272.35,36026.94
2024-01-30,42985.96,36065.86
2024-01-31,42599.49,36286.71
2024-02-01,43090.14,36011.46
2024-02-02,43187.41,36158.02
2024-02-05,42654.6,36354.16
2024-02-06,43093.37,36160.66
2024-02-07,44393.14,36119.92
2024-02-08,45345.8,36863.28
2024-02-09,47154.45,36897.42
2024-02-13,49691.47,37963.97
2024-02-14,51833.46,37703.32
2024-02-15,51935.86,38157.94
2024-02-16,52181.12,38487.24
2024-02-19,51766.22,38470.38
2024-02-20,52284.38,38363.61
2024-02-21,51833.99,38262.16
2024-02-22,51262.51,39098.68
2024-02-26,54559.0,39233.71
2024-02-27,57064.29,39239.52
2024-02-28,62479.39,39208.03
2024-02-29,61240.13,39166.19
2024-03-01,62468.47,39910.82
2024-03-04,68277.61,40109.23
2024-03-05,63893.71,40097.63
2024-03-06,66092.71,40090.78
2024-03-07,66914.79,39598.71
2024-03-08,68313.7,39688.94
2024-03-11,72202.19,38820.49
2024-03-12,71471.62,38797.51
2024-03-13,73098.48,38695.97
2024-03-14,71456.55,38807.38
2024-03-15,69492.42,38707.64
2024-03-18,67566.95,39740.44
2024-03-19,61977.96,40003.6
2024-03-21,65505.11,40815.66
2024-03-22,63712.44,40888.43
2024-03-25,69914.45,40414.12
2024-03-26,69976.26,40398.03
2024-03-27,69372.26,40762.73
2024-03-28,70770.78,40168.07
2024-03-29,69933.54,40369.44
2024-04-01,69702.13,39803.09
2024-04-02,65478.7,39838.91
2024-04-03,65982.23,39451.85
2024-04-04,68415.92,39773.14
2024-04-05,67878.68,38992.08
2024-04-08,71607.88,39347.04
2024-04-09,69100.81,39773.13
2024-04-10,70554.77,39581.81
2024-04-11,70001.36,39442.63
2024-04-12,67107.27,39523.55
2024-04-15,63359.28,39232.8
2024-04-16,63840.0,38471.2
2024-04-17,61267.8,37961.8
2024-04-18,63447.36,38079.7
2024-04-19,63836.5,37068.35
2024-04-22,66828.83,37438.61
2024-04-23,66472.3,37552.16
2024-04-24,64198.5,38460.08
2024-04-25,64510.14,37628.48
2024-04-26,63747.32,37934.76
2024-04-30,60690.8,38405.66
2024-05-01,58278.09,38274.05
2024-05-02,59071.21,38236.07
2024-05-07,62344.02,38835.1
2024-05-08,61156.89,38202.37
2024-05-09,63088.62,38073.98
2024-05-10,60801.1,38229.11
2024-05-13,62909.03,38179.46
2024-05-14,61558.14,38356.06
2024-05-15,66293.39,38385.73
2024-05-16,65282.62,38920.26
2024-05-17,66941.22,38787.38
2024-05-20,71466.21,39069.68
2024-05-21,70191.19,38946.93
2024-05-22,69145.91,38617.1
2024-05-23,67903.82,39103.22
2024-05-24,68567.61,38646.11
2024-05-27,69363.83,38900.02
2024-05-28,68350.32,38855.37
2024-05-29,67573.57,38556.87
2024-05-30,68356.11,38054.13
2024-05-31,67506.03,38487.9
2024-06-03,68794.57,38923.03
2024-06-04,70596.56,38837.46
2024-06-05,71164.39,38490.17
2024-06-06,70770.7,38703.51
2024-06-07,69283.58,38683.93
2024-06-10,69490.62,39038.16
2024-06-11,67316.44,39134.79
2024-06-12,68270.98,38876.71
2024-06-13,66764.3,38720.47
2024-06-14,66022.42,38814.56
2024-06-17,66517.55,38102.44
2024-06-18,65126.6,38482.11
2024-06-19,64903.53,38570.76
2024-06-20,64842.53,38633.02
2024-06-21,64136.38,38596.47
2024-06-24,60236.01,38804.65
2024-06-25,61820.98,39173.15
2024-06-26,60794.33,39667.07
2024-06-27,61622.64,39341.54
2024-06-28,60322.28,39583.08
2024-07-01,62870.34,39631.06
2024-07-02,62056.54,40074.69
2024-07-03,60187.34,40580.76
2024-07-04,57171.19,40913.65
2024-07-05,56624.69,40912.37
2024-07-08,56684.73,40780.7
2024-07-09,57995.57,41580.17
2024-07-10,57653.32,41831.99
2024-07-11,57384.82,42224.02
2024-07-12,57910.59,41190.68
2024-07-16,65045.81,41275.08
2024-07-17,64157.33,41097.69
2024-07-18,63999.59,40126.35
2024-07-19,66771.26,40063.79
2024-07-22,67585.54,39599.0
2024-07-23,65923.74,39594.39
2024-07-24,65430.69,39154.85
2024-07-25,65816.21,37869.51
2024-07-26,67929.7,37667.41
2024-07-29,66827.89,38468.63
2024-07-30,66200.81,38525.95
2024-07-31,64607.71,39101.82
2024-08-01,65342.4,38126.33
2024-08-02,61466.66,35909.7
2024-08-05,54025.9,31458.42
2024-08-06,56096.88,34675.46
2024-08-07,55100.98,35089.62
2024-08-08,61644.69,34831.15
2024-08-09,60818.65,35025.0
2024-08-13,60596.01,36232.51
2024-08-14,58779.3,36442.43
2024-08-15,57502.3,36726.64
2024-08-16,58879.72,38062.67
2024-08-19,59469.51,37388.62
2024-08-20,59062.49,38062.92
2024-08-21,61193.87,37951.8
2024-08-22,60378.7,38211.01
2024-08-23,64130.87,38364.27
2024-08-26,62838.55,38110.22
2024-08-27,59398.77,38288.62
2024-08-28,59024.0,38371.76
2024-08-29,59371.27,38362.53
2024-08-30,59113.86,38647.75
2024-09-02,59140.6,38700.87
2024-09-03,57474.64,38686.31
2024-09-04,57994.01,37047.61
2024-09-05,56152.01,36657.09
2024-09-06,53930.39,36391.47
2024-09-09,57645.59,36215.75
2024-09-10,57352.79,36159.16
2024-09-11,58137.54,35619.77
2024-09-12,60543.35,36833.27
2024-09-13,60012.35,36581.76
2024-09-17,61769.18,36203.22
2024-09-18,62960.14,36380.17
2024-09-19,63210.69,37155.33
2024-09-20,63362.74,37723.91
2024-09-24,63130.89,37940.59
2024-09-25,65177.21,37870.26
2024-09-26,65789.0,38925.63
2024-09-27,65858.99,39829.56
2024-09-30,60790.0,37919.55
2024-10-01,60631.37,38651.97
2024-10-02,60744.99,37808.76
2024-10-03,62090.71,38552.06
2024-10-04,62051.29,38635.62
2024-10-07,62122.02,39332.74
2024-10-08,60578.28,38937.54
2024-10-09,60279.53,39277.96
2024-10-10,62518.75,39380.89
2024-10-11,63187.47,39605.8
2024-10-15,67608.44,39910.55
2024-10-16,67402.33,39180.3
2024-10-17,68426.11,38911.19
2024-10-18,68363.73,38981.75
2024-10-21,67380.08,38954.6
2024-10-22,66601.11,38411.96
2024-10-23,68156.84,38104.86
2024-10-24,66564.51,38143.29
2024-10-25,67012.56,37913.92
2024-10-28,72724.35,38605.53
2024-10-29,72322.91,38903.68
2024-10-30,70197.83,39277.39
2024-10-31,69467.29,39081.25
2024-11-01,69358.94,38053.67
2024-11-05,75646.55,38474.9
2024-11-06,75920.0,39480.67
2024-11-07,76566.73,39381.41
2024-11-08,76716.06,39500.37
2024-11-11,88035.43,39533.32
2024-11-12,90493.82,39376.09
2024-11-13,87340.4,38721.66
2024-11-14,91058.36,38535.7
2024-11-15,90636.24,38642.91
2024-11-18,92435.89,38220.85
2024-11-19,94393.15,38414.43
2024-11-20,98439.09,38352.34
2024-11-21,99024.03,38026.17
2024-11-22,97778.77,38283.85
2024-11-25,91929.54,38780.14
2024-11-26,95951.19,38442.0
2024-11-27,95665.53,38134.97
2024-11-28,97490.56,38349.06
2024-11-29,96465.42,38208.03
2024-12-02,95924.52,38513.02
2024-12-03,98746.24,39248.86
2024-12-04,97044.23,39276.39
2024-12-05,99891.35,39395.6
2024-12-06,99929.32,39091.17
2024-12-09,96660.76,39160.5
2024-12-10,101202.11,39367.58
2024-12-11,100030.47,39372.23
2024-12-12,101428.75,39849.14
2024-12-13,101399.99,39470.44
2024-12-16,106136.99,39457.49
2024-12-17,100150.73,39364.68
2024-12-18,97372.21,39081.71
2024-12-19,97765.0,38813.58
2024-12-20,97230.08,38701.9
2024-12-23,98594.47,39161.34
2024-12-24,99346.28,39036.85
2024-12-25,95669.49,39130.43
2024-12-26,94171.89,39568.06
2024-12-27,95130.82,40281.16
2024-12-30,93354.22,39894.54
2025-01-06,96941.98,39307.05
2025-01-07,95036.63,40083.3
2025-01-08,92547.44,39981.06
2025-01-09,94701.18,39605.09
2025-01-10,94565.02,39190.4
2025-01-14,100510.23,38474.3
2025-01-15,99981.78,38444.58
2025-01-16,104107.0,38572.6
2025-01-17,104435.0,38451.46
2025-01-20,106159.26,38902.5
2025-01-21,103667.11,39027.98
2025-01-22,103926.36,39646.25
2025-01-23,104850.27,39958.87
2025-01-24,104733.56,39931.98
2025-01-27,101290.0,39565.8
2025-01-28,103747.25,39016.87
2025-01-29,104742.64,39414.78
2025-01-30,102411.26,39513.97
2025-01-31,100623.85,39572.49
2025-02-03,97795.05,38520.09
2025-02-04,96638.33,38798.37
2025-02-05,96564.62,38831.48
2025-02-06,96537.08,39066.53
2025-02-07,96476.25,38787.02
2025-02-10,95774.08,38801.17
2025-02-12,96625.29,38963.7
2025-02-13,97509.03,39461.47
2025-02-14,97596.94,39149.43
2025-02-17,95607.4,39174.25
2025-02-18,96632.03,39270.4
2025-02-19,98347.2,39164.61
2025-02-20,96157.03,38678.04
2025-02-21,96582.12,38776.94
2025-02-25,84111.78,38237.79
2025-02-26,84625.19,38142.37
2025-02-27,84297.73,38256.17
2025-02-28,86018.76,37155.5
2025-03-03,87249.96,37785.47
2025-03-04,90603.73,37331.18
2025-03-05,89921.85,37418.24
2025-03-06,86756.98,37704.93
2025-03-07,86206.69,36887.17
2025-03-10,82914.51,37028.27
2025-03-11,83659.43,36793.11
2025-03-12,81073.43,36819.09
2025-03-13,83980.49,36790.03
2025-03-14,84351.46,37053.1
2025-03-17,82698.76,37396.52
2025-03-18,86877.96,37845.42
2025-03-19,84183.42,37751.88
2025-03-21,83852.03,37677.06
2025-03-24,87427.88,37608.49
2025-03-25,86926.01,37780.54
2025-03-26,87217.48,38027.29
2025-03-27,84381.8,37799.97
2025-03-28,82616.83,37120.33
2025-03-31,85170.37,35617.56
2025-04-01,82490.08,35624.48
2025-04-02,83174.33,35725.87
2025-04-03,83860.16,34735.93
2025-04-04,83498.25,33780.58
2025-04-07,76251.64,31136.58
2025-04-08,82594.75,33012.58
2025-04-09,79552.34,31714.03
2025-04-10,83380.47,34609.0
2025-04-11,85271.01,33585.58
2025-04-14,83629.78,33982.36
2025-04-15,84028.72,34267.54
2025-04-16,84961.97,33920.4
2025-04-17,84466.47,34377.6
2025-04-18,85074.99,34730.28
2025-04-21,93489.1,34279.92
2025-04-22,93740.92,34220.6
2025-04-23,94021.96,34868.63
2025-04-24,94708.79,35039.15
2025-04-25,94666.64,35705.74
2025-04-28,94271.09,35839.99
2025-04-30,96524.98,36045.38
2025-05-01,96929.81,36452.3
2025-05-02,95861.33,36830.69
2025-05-07,103253.49,36779.66
2025-05-08,102986.96,36928.63
2025-05-09,104821.19,37503.33
2025-05-12,104131.06,37644.26
2025-05-13,103545.38,38183.26
2025-05-14,103786.43,38128.13
2025-05-15,103500.03,37755.51
2025-05-16,103161.07,37753.72
2025-05-19,106883.24,37498.63
2025-05-20,109699.54,37529.49
2025-05-21,111722.53,37298.98
2025-05-22,107329.61,36985.87
2025-05-23,107794.01,37160.47
2025-05-26,108978.46,37531.53
2025-05-27,107819.29,37724.11
2025-05-28,105572.58,37722.4
2025-05-29,104033.26,38432.98
2025-05-30,104645.87,37965.1
2025-06-02,105447.82,37470.67
2025-06-03,104753.38,37446.81
2025-06-04,101570.2,37747.45
2025-06-05,104397.99,37554.49
2025-06-06,105619.02,37741.61
2025-06-09,110300.24,38088.57
2025-06-10,108669.37,38211.51
