,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"特殊詐欺の認知・検挙状況等について（令和８年
１月〜３月）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
１　特殊詐欺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"携帯電話不正
利用防止法",検挙件数,10,2,3,5,3,0,1,1,3,1,9,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,検挙人員,4,4,0,0,3,0,1,1,3,1,8,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,平成２０年以前,,平成１８年,平成１９年,平成２０年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"携帯電話不正
利用防止法",検挙件数,62 ,85 ,61 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,検挙人員,44 ,16 ,36 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,平成２１年から平成３０年,,平成２１年,平成２２年,平成２３年,平成２４年,平成２５年,平成２６年,平成２７年,平成２８年,平成２９年,平成３０年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"携帯電話不正
利用防止法",検挙件数,64 ,44 ,33 ,41 ,85 ,53 ,48 ,73 ,51 ,40 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,検挙人員,50 ,37 ,28 ,30 ,57 ,52 ,49 ,53 ,52 ,39 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,令和元年以降,,令和元年,令和２年,令和３年,令和４年,令和５年,令和６年,令和７年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"携帯電話不正
利用防止法",検挙件数,44 ,29 ,22 ,13 ,30 ,16 ,34 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,検挙人員,29 ,24 ,17 ,11 ,23 ,15 ,27 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,（注）携帯電話不正利用防止法とは、「携帯音声通信事業者による契約者等の本人確認等及び携帯音声通信役務の不正な利用の防止に関する法律」を指す。　,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,９　被害者の年齢・性別構成（令和８年１月〜３月） ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,（１）特殊詐欺,,,,（２−１）ＳＮＳ型投資詐欺,,,,（２−２）ＳＮＳ型ロマンス詐欺,,,,（２−３）ニセ警察詐欺,,,,（２−４）オレオレ詐欺,,,,（２−５）預貯金詐欺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,男（％）,女（％）,,,男（％）,女（％）,,,男（％）,女（％）,,,男（％）,女（％）,,,男（％）,女（％）,,,男（％）,女（％）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,19歳以下,0.3%,0.2%,,19歳以下,0.1%,0.0%,,19歳以下,0.1%,0.1%,,19歳以下,0.4%,0.2%,,19歳以下,0.3%,0.0%,,19歳以下,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,20〜29歳,4.1%,3.8%,,20〜29歳,2.2%,2.6%,,20〜29歳,2.5%,2.0%,,20〜29歳,7.7%,4.1%,,20〜29歳,0.4%,0.4%,,20〜29歳,0.0%,0.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,30〜39歳,5.2%,4.8%,,30〜39歳,4.7%,4.3%,,30〜39歳,8.4%,3.0%,,30〜39歳,8.1%,7.5%,,30〜39歳,1.0%,0.1%,,30〜39歳,0.4%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,40〜49歳,6.5%,6.5%,,40〜49歳,8.7%,8.0%,,40〜49歳,12.2%,10.5%,,40〜49歳,6.0%,7.3%,,40〜49歳,0.6%,0.8%,,40〜49歳,0.4%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,50〜59歳,10.0%,8.4%,,50〜59歳,14.3%,13.6%,,50〜59歳,20.2%,11.0%,,50〜59歳,5.0%,6.9%,,50〜59歳,1.5%,0.6%,,50〜59歳,0.4%,0.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60〜64歳,6.0%,4.3%,,60〜64歳,8.8%,6.0%,,60〜64歳,8.6%,3.4%,,60〜64歳,3.6%,3.5%,,60〜64歳,0.5%,0.6%,,60〜64歳,0.0%,0.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,65〜69歳,5.7%,3.9%,,65〜69歳,7.1%,3.9%,,65〜69歳,7.0%,3.1%,,65〜69歳,3.7%,3.4%,,65〜69歳,0.8%,1.4%,,65〜69歳,0.0%,0.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,70〜79歳,8.2%,7.9%,,70〜79歳,8.7%,3.9%,,70〜79歳,5.0%,2.1%,,70〜79歳,8.3%,11.8%,,70〜79歳,5.7%,22.3%,,70〜79歳,5.1%,12.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,80〜89歳,4.2%,8.5%,,80〜89歳,2.1%,1.0%,,80〜89歳,0.7%,0.2%,,80〜89歳,4.0%,7.3%,,80〜89歳,13.1%,42.0%,,80〜89歳,8.1%,59.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,90〜99歳,0.6%,0.9%,,90〜99歳,0.0%,0.0%,,90〜99歳,0.0%,0.0%,,90〜99歳,0.5%,0.6%,,90〜99歳,2.5%,5.3%,,90〜99歳,3.8%,7.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,100歳以上,0.0%,0.0%,,100歳以上,0.0%,0.0%,,100歳以上,0.0%,0.0%,,100歳以上,0.0%,0.0%,,100歳以上,0.0%,0.0%,,100歳以上,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,合計,50.7%,49.3%,,合計,56.7%,43.3%,,合計,64.7%,35.3%,,合計,47.3%,52.7%,,合計,26.5%,73.5%,,合計,18.4%,81.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,（２−６）架空料金請求詐欺,,,,（２−７）還付金詐欺,,,,（２−８）融資保証金詐欺,,,,（２−９）金融商品詐欺,,,,（２−10）ギャンブル詐欺,,,,（２−11）交際あっせん詐欺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,男（％）,女（％）,,,男（％）,女（％）,,,男（％）,女（％）,,,男（％）,女（％）,,,男（％）,女（％）,,,男（％）,女（％）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,19歳以下,0.7%,0.9%,,19歳以下,0.0%,0.0%,,19歳以下,0.0%,2.7%,,19歳以下,1.1%,0.0%,,19歳以下,0.0%,0.0%,,19歳以下,0.6%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,20〜29歳,8.1%,11.8%,,20〜29歳,0.0%,0.2%,,20〜29歳,12.0%,5.3%,,20〜29歳,1.1%,2.2%,,20〜29歳,0.0%,0.0%,,20〜29歳,6.9%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,30〜39歳,4.0%,9.4%,,30〜39歳,0.8%,0.8%,,30〜39歳,21.3%,2.7%,,30〜39歳,1.1%,1.1%,,30〜39歳,8.3%,0.0%,,30〜39歳,10.0%,0.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,40〜49歳,4.7%,6.9%,,40〜49歳,0.3%,0.8%,,40〜49歳,17.3%,8.0%,,40〜49歳,5.5%,4.4%,,40〜49歳,0.0%,8.3%,,40〜49歳,8.1%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,50〜59歳,7.9%,6.3%,,50〜59歳,2.7%,4.7%,,50〜59歳,9.3%,6.7%,,50〜59歳,7.7%,8.8%,,50〜59歳,16.7%,0.0%,,50〜59歳,31.9%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60〜64歳,5.4%,2.8%,,60〜64歳,5.9%,12.5%,,60〜64歳,5.3%,4.0%,,60〜64歳,4.4%,4.4%,,60〜64歳,0.0%,16.7%,,60〜64歳,18.8%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,65〜69歳,5.6%,3.5%,,65〜69歳,9.5%,15.2%,,65〜69歳,2.7%,1.3%,,65〜69歳,22.0%,7.7%,,65〜69歳,16.7%,0.0%,,65〜69歳,13.8%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,70〜79歳,10.6%,5.2%,,70〜79歳,15.8%,17.2%,,70〜79歳,1.3%,0.0%,,70〜79歳,13.2%,6.6%,,70〜79歳,8.3%,16.7%,,70〜79歳,8.8%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,80〜89歳,4.3%,1.4%,,80〜89歳,7.0%,5.8%,,80〜89歳,0.0%,0.0%,,80〜89歳,4.4%,3.3%,,80〜89歳,8.3%,0.0%,,80〜89歳,0.6%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,90〜99歳,0.1%,0.1%,,90〜99歳,0.6%,0.2%,,90〜99歳,0.0%,0.0%,,90〜99歳,1.1%,0.0%,,90〜99歳,0.0%,0.0%,,90〜99歳,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,100歳以上,0.0%,0.0%,,100歳以上,0.0%,0.0%,,100歳以上,0.0%,0.0%,,100歳以上,0.0%,0.0%,,100歳以上,0.0%,0.0%,,100歳以上,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,合計,51.6%,48.4%,,合計,42.7%,57.3%,,合計,69.3%,30.7%,,合計,61.5%,38.5%,,合計,58.3%,41.7%,,合計,99.4%,0.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,（２−12）キャッシュカード詐欺盗,,,,（２−13）その他の特殊詐欺,,,,（３）特殊詐欺被害者全体に占める高齢被害者の割合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,男（％）,女（％）,,,男（％）,女（％）,,,,"65歳以上
の割合(％)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,19歳以下,0.0%,0.0%,,19歳以下,1.2%,2.0%,,,,,男（％）,女（％）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,20〜29歳,0.0%,0.0%,,20〜29歳,10.1%,10.9%,,特殊詐欺,,39.9%,46.8%,53.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,30〜39歳,0.0%,0.0%,,30〜39歳,5.2%,12.5%,,ＳＮＳ型投資詐欺,,26.7%,67.0%,33.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,40〜49歳,0.0%,0.0%,,40〜49歳,8.1%,8.5%,,ＳＮＳ型ロマンス詐欺,,18.0%,70.3%,29.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,50〜59歳,0.3%,0.3%,,50〜59歳,9.3%,7.7%,,ニセ警察詐欺,,39.7%,41.6%,58.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60〜64歳,0.0%,0.0%,,60〜64歳,4.4%,3.2%,,オレオレ詐欺,,93.1%,23.8%,76.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,65〜69歳,0.0%,0.8%,,65〜69歳,6.0%,3.2%,,預貯金詐欺,,97.0%,17.6%,82.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,70〜79歳,1.4%,14.0%,,70〜79歳,3.2%,0.8%,,架空料金請求詐欺,,30.9%,67.0%,33.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,80〜89歳,13.5%,58.4%,,80〜89歳,2.8%,0.8%,,還付金詐欺,,71.4%,46.3%,53.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,90〜99歳,4.8%,6.5%,,90〜99歳,0.0%,0.0%,,融資保証金詐欺,,5.3%,75.0%,25.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,100歳以上,0.0%,0.0%,,100歳以上,0.0%,0.0%,,金融商品詐欺,,58.2%,69.8%,30.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,合計,19.9%,80.1%,,合計,50.4%,49.6%,,ギャンブル詐欺,,50.0%,66.7%,33.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,交際あっせん詐欺,,23.1%,100.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,キャッシュカード詐欺盗,,99.4%,19.8%,80.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,その他の特殊詐欺,,16.9%,71.4%,28.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,※　各欄それぞれを四捨五入しているので、各欄の数値の合計が１００%にならない場合がある。なお、本表の数値は、被害者が法人・団体等であるものを除いて集計したものである。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
